date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202108,30 - 39,fully_vaccinated,0,0,10346,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,30 - 39,partially_vaccinated,0,0,13392,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,30 - 39,not_vaccinated,5,19,1236229,0.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,30 - 39,unknown,8,39,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,40 - 49,fully_vaccinated,0,0,14266,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,40 - 49,partially_vaccinated,0,1,18014,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,40 - 49,not_vaccinated,8,31,1178687,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,40 - 49,unknown,6,68,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,fully_vaccinated,0,0,22280,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,partially_vaccinated,0,0,30588,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,not_vaccinated,9,60,1253578,0.72,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,50 - 59,unknown,19,141,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,fully_vaccinated,2,2,23415,8.54,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,partially_vaccinated,1,2,33131,3.02,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,not_vaccinated,24,85,939655,2.55,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,60 - 69,unknown,34,196,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,fully_vaccinated,2,4,75307,2.66,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,partially_vaccinated,2,9,77546,2.58,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,not_vaccinated,15,96,595042,2.52,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,70 - 79,unknown,52,268,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,fully_vaccinated,1,7,110565,0.9,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,partially_vaccinated,2,15,105633,1.89,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,not_vaccinated,31,156,257398,12.04,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,80+,unknown,59,390,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,fully_vaccinated,0,0,19,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,partially_vaccinated,0,0,11,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,not_vaccinated,2,22,887658,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,0 - 9,unknown,0,5,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,fully_vaccinated,0,0,1072,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,partially_vaccinated,0,0,1048,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,not_vaccinated,0,11,860751,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,10 - 19,unknown,2,7,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,fully_vaccinated,0,0,8477,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,partially_vaccinated,0,0,8873,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,not_vaccinated,8,23,1014865,0.79,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,20 - 29,unknown,4,24,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,fully_vaccinated,0,0,13552,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,partially_vaccinated,0,0,13559,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,not_vaccinated,9,28,1232856,0.73,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,30 - 39,unknown,9,48,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,fully_vaccinated,0,0,18779,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,partially_vaccinated,1,2,17684,5.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,not_vaccinated,16,47,1174504,1.36,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,40 - 49,unknown,14,82,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,fully_vaccinated,1,1,29727,3.36,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,partially_vaccinated,0,0,30143,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,not_vaccinated,21,81,1246576,1.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,50 - 59,unknown,22,163,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,fully_vaccinated,1,3,31616,3.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,partially_vaccinated,1,3,33787,2.96,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,not_vaccinated,26,111,930798,2.79,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,60 - 69,unknown,31,227,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,fully_vaccinated,1,5,95203,1.05,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,partially_vaccinated,0,9,82415,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,not_vaccinated,37,133,570277,6.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,70 - 79,unknown,53,321,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,fully_vaccinated,2,9,140730,1.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,partially_vaccinated,5,20,98682,5.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,not_vaccinated,24,180,234184,10.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,80+,unknown,53,443,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,fully_vaccinated,0,0,20,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,partially_vaccinated,0,0,13,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,not_vaccinated,7,29,887655,0.79,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,0 - 9,unknown,1,6,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,fully_vaccinated,0,0,1265,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,partially_vaccinated,0,0,1198,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,not_vaccinated,0,11,860408,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,10 - 19,unknown,0,7,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,fully_vaccinated,0,0,10003,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,partially_vaccinated,0,0,10298,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,not_vaccinated,3,26,1011914,0.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,20 - 29,unknown,4,28,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,fully_vaccinated,0,0,15801,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,partially_vaccinated,0,0,15665,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,not_vaccinated,9,37,1228501,0.73,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,30 - 39,unknown,16,64,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,fully_vaccinated,0,0,21798,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,partially_vaccinated,0,2,20429,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,not_vaccinated,19,66,1168740,1.63,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,40 - 49,unknown,21,103,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,fully_vaccinated,0,1,35123,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,partially_vaccinated,0,0,34211,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,not_vaccinated,22,103,1237112,1.78,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,50 - 59,unknown,28,191,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,fully_vaccinated,0,3,37682,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,partially_vaccinated,0,3,39744,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,not_vaccinated,26,137,918775,2.83,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,60 - 69,unknown,44,271,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,fully_vaccinated,2,7,112377,1.78,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,partially_vaccinated,3,12,94203,3.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,not_vaccinated,22,155,541315,4.06,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,70 - 79,unknown,52,373,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,fully_vaccinated,3,12,166576,1.8,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,partially_vaccinated,5,25,97801,5.11,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,not_vaccinated,28,208,209219,13.38,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,80+,unknown,45,488,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,fully_vaccinated,0,0,22,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,partially_vaccinated,0,0,14,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,not_vaccinated,3,32,887652,0.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,0 - 9,unknown,6,12,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,fully_vaccinated,0,0,1610,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,partially_vaccinated,0,0,1154,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,not_vaccinated,1,12,860107,0.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,10 - 19,unknown,2,9,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,fully_vaccinated,0,0,12737,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,partially_vaccinated,0,0,9740,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,not_vaccinated,6,32,1009738,0.59,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,20 - 29,unknown,5,33,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,fully_vaccinated,0,0,20109,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,partially_vaccinated,1,1,15000,6.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,not_vaccinated,12,49,1224858,0.98,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,30 - 39,unknown,8,72,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,fully_vaccinated,0,0,27322,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,partially_vaccinated,0,2,20224,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,not_vaccinated,19,85,1163421,1.63,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,40 - 49,unknown,21,124,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,fully_vaccinated,2,3,44370,4.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,partially_vaccinated,1,1,34137,2.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,not_vaccinated,41,144,1227939,3.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,50 - 59,unknown,37,228,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,fully_vaccinated,1,4,46499,2.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,partially_vaccinated,0,3,45088,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,not_vaccinated,38,175,904614,4.2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,60 - 69,unknown,50,321,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,fully_vaccinated,2,9,129180,1.55,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,partially_vaccinated,3,15,102836,2.92,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,not_vaccinated,17,172,515879,3.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,70 - 79,unknown,53,426,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,fully_vaccinated,5,17,190966,2.62,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,partially_vaccinated,8,33,90034,8.89,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,not_vaccinated,21,229,192596,10.9,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,80+,unknown,50,538,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,fully_vaccinated,0,0,24,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,partially_vaccinated,0,0,13,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,not_vaccinated,4,36,887651,0.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,0 - 9,unknown,1,13,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,fully_vaccinated,0,0,1831,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,partially_vaccinated,0,0,1291,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,not_vaccinated,2,14,859749,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,10 - 19,unknown,2,11,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,fully_vaccinated,0,0,14949,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,partially_vaccinated,0,0,10683,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,not_vaccinated,5,37,1006583,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,20 - 29,unknown,4,37,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,fully_vaccinated,0,0,23553,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,partially_vaccinated,0,1,16336,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,not_vaccinated,16,65,1220078,1.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,30 - 39,unknown,10,82,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,fully_vaccinated,0,0,31959,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,partially_vaccinated,0,2,22468,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,not_vaccinated,26,111,1156540,2.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,40 - 49,unknown,24,148,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,fully_vaccinated,0,3,52127,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,partially_vaccinated,0,1,39235,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,not_vaccinated,53,197,1215084,4.36,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,50 - 59,unknown,31,259,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,60 - 69,fully_vaccinated,0,4,55574,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
