date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202232,AG,chronic_disease,4,indication,694072,73483,10.6,0.098,9.8,15.4,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202233,AG,chronic_disease,4,indication,694072,73487,10.6,0.082,8.200000000000001,15.4,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202234,AG,chronic_disease,5,indication,694072,73492,10.6,0.119,11.899999999999999,15.4,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202235,AG,chronic_disease,1,indication,694072,73493,10.6,0.034,3.4000000000000004,15.299999999999999,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202236,AG,chronic_disease,1,indication,694072,73494,10.6,0.029,2.9000000000000004,15.299999999999999,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202237,AG,chronic_disease,2,indication,694072,73496,10.6,0.074,7.3999999999999995,15.299999999999999,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202238,AG,chronic_disease,1,indication,694072,73497,10.6,0.038,3.8,15.299999999999999,0,10.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202052,AG,med_prof,0,indication,694072,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202053,AG,med_prof,2,indication,694072,2,0,0.667,66.7,66.7,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202101,AG,med_prof,0,indication,694072,2,0,0,0,25,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202102,AG,med_prof,9,indication,694072,11,0,0.643,64.3,50,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202103,AG,med_prof,144,indication,694072,155,0,0.873,87.3,82.89999999999999,0.02,0.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202104,AG,med_prof,160,indication,694072,315,0,0.166,16.6,27.400000000000002,0.02,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202105,AG,med_prof,336,indication,694072,651,0.1,0.13,13,17.4,0.05,0.09,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202106,AG,med_prof,369,indication,694072,1020,0.1,0.145,14.499999999999998,16.2,0.05,0.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202107,AG,med_prof,422,indication,694072,1442,0.2,0.08,8,12.5,0.06,0.21,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202108,AG,med_prof,841,indication,694072,2283,0.3,0.129,12.9,12.6,0.12,0.33,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202109,AG,med_prof,784,indication,694072,3067,0.4,0.132,13.200000000000001,12.8,0.11,0.44,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202110,AG,med_prof,1156,indication,694072,4223,0.6,0.246,24.6,14.7,0.17,0.61,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202111,AG,med_prof,983,indication,694072,5206,0.8,0.19,19,15.4,0.14,0.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202112,AG,med_prof,802,indication,694072,6008,0.9,0.095,9.5,14.2,0.12,0.87,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202113,AG,med_prof,462,indication,694072,6470,0.9,0.072,7.199999999999999,13.3,0.07,0.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202114,AG,med_prof,741,indication,694072,7211,1,0.083,8.3,12.5,0.11,1.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202115,AG,med_prof,531,indication,694072,7742,1.1,0.082,8.200000000000001,12.1,0.08,1.12,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202116,AG,med_prof,743,indication,694072,8485,1.2,0.09,9,11.700000000000001,0.11,1.22,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202117,AG,med_prof,609,indication,694072,9094,1.3,0.062,6.2,11.1,0.09,1.31,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202118,AG,med_prof,849,indication,694072,9943,1.4,0.07,7.000000000000001,10.5,0.12,1.43,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202119,AG,med_prof,3359,indication,694072,13302,1.9,0.233,23.3,12.2,0.48,1.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202120,AG,med_prof,3441,indication,694072,16743,2.4,0.16,16,12.9,0.5,2.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202121,AG,med_prof,1671,indication,694072,18414,2.7,0.096,9.6,12.5,0.24,2.65,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202122,AG,med_prof,1782,indication,694072,20196,2.9,0.068,6.800000000000001,11.600000000000001,0.26,2.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202123,AG,med_prof,1305,indication,694072,21501,3.1,0.067,6.7,11.1,0.19,3.1,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202124,AG,med_prof,1136,indication,694072,22637,3.3,0.063,6.3,10.7,0.16,3.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202125,AG,med_prof,917,indication,694072,23554,3.4,0.038,3.8,10,0.13,3.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202126,AG,med_prof,558,indication,694072,24112,3.5,0.021,2.1,9.2,0.08,3.47,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202127,AG,med_prof,523,indication,694072,24635,3.5,0.017,1.7000000000000002,8.4,0.08,3.55,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202128,AG,med_prof,317,indication,694072,24952,3.6,0.013,1.3,7.9,0.05,3.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202129,AG,med_prof,234,indication,694072,25186,3.6,0.016,1.6,7.6,0.03,3.63,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202130,AG,med_prof,232,indication,694072,25418,3.7,0.024,2.4,7.3999999999999995,0.03,3.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202131,AG,med_prof,156,indication,694072,25574,3.7,0.022,2.1999999999999997,7.3,0.02,3.68,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202132,AG,med_prof,137,indication,694072,25711,3.7,0.021,2.1,7.199999999999999,0.02,3.7,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202133,AG,med_prof,141,indication,694072,25852,3.7,0.026,2.6,7.199999999999999,0.02,3.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202134,AG,med_prof,177,indication,694072,26029,3.8,0.029,2.9000000000000004,7.1,0.03,3.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202135,AG,med_prof,143,indication,694072,26172,3.8,0.026,2.6,7.000000000000001,0.02,3.77,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,AG,med_prof,161,indication,694072,26333,3.8,0.027,2.7,7.000000000000001,0.02,3.79,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,AG,med_prof,192,indication,694072,26525,3.8,0.026,2.6,6.9,0.03,3.82,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,AG,med_prof,259,indication,694072,26784,3.9,0.029,2.9000000000000004,6.800000000000001,0.04,3.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,AG,med_prof,269,indication,694072,27053,3.9,0.028,2.8000000000000003,6.7,0.04,3.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,AG,med_prof,278,indication,694072,27331,3.9,0.028,2.8000000000000003,6.6000000000000005,0.04,3.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,AG,med_prof,233,indication,694072,27564,4,0.022,2.1999999999999997,6.5,0.03,3.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202142,AG,med_prof,168,indication,694072,27732,4,0.021,2.1,6.4,0.02,4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202143,AG,med_prof,117,indication,694072,27849,4,0.02,2,6.3,0.02,4.01,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202144,AG,med_prof,93,indication,694072,27942,4,0.025,2.5,6.3,0.01,4.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202145,AG,med_prof,67,indication,694072,28009,4,0.023,2.3,6.3,0.01,4.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202146,AG,med_prof,73,indication,694072,28082,4,0.028,2.8000000000000003,6.3,0.01,4.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202147,AG,med_prof,57,indication,694072,28139,4.1,0.023,2.3,6.2,0.01,4.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202148,AG,med_prof,63,indication,694072,28202,4.1,0.025,2.5,6.2,0.01,4.06,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202149,AG,med_prof,77,indication,694072,28279,4.1,0.025,2.5,6.2,0.01,4.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202150,AG,med_prof,82,indication,694072,28361,4.1,0.028,2.8000000000000003,6.2,0.01,4.09,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202151,AG,med_prof,53,indication,694072,28414,4.1,0.03,3,6.2,0.01,4.09,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202152,AG,med_prof,68,indication,694072,28482,4.1,0.039,3.9,6.2,0.01,4.1,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202201,AG,med_prof,115,indication,694072,28597,4.1,0.036,3.5999999999999996,6.1,0.02,4.12,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202202,AG,med_prof,90,indication,694072,28687,4.1,0.036,3.5999999999999996,6.1,0.01,4.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202203,AG,med_prof,52,indication,694072,28739,4.1,0.035,3.5000000000000004,6.1,0.01,4.14,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202204,AG,med_prof,34,indication,694072,28773,4.1,0.026,2.6,6.1,0,4.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202205,AG,med_prof,34,indication,694072,28807,4.2,0.019,1.9,6.1,0,4.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202206,AG,med_prof,23,indication,694072,28830,4.2,0.013,1.3,6.1,0,4.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202207,AG,med_prof,11,indication,694072,28841,4.2,0.009,0.8999999999999999,6.1,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202208,AG,med_prof,9,indication,694072,28850,4.2,0.009,0.8999999999999999,6.1,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202209,AG,med_prof,3,indication,694072,28853,4.2,0.009,0.8999999999999999,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202210,AG,med_prof,3,indication,694072,28856,4.2,0.014,1.4000000000000001,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202211,AG,med_prof,4,indication,694072,28860,4.2,0.029,2.9000000000000004,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202212,AG,med_prof,6,indication,694072,28866,4.2,0.04,4,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202213,AG,med_prof,2,indication,694072,28868,4.2,0.022,2.1999999999999997,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202214,AG,med_prof,0,indication,694072,28868,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202215,AG,med_prof,0,indication,694072,28868,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202216,AG,med_prof,0,indication,694072,28868,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202217,AG,med_prof,2,indication,694072,28870,4.2,0.031,3.1,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202218,AG,med_prof,0,indication,694072,28870,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202219,AG,med_prof,0,indication,694072,28870,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202220,AG,med_prof,1,indication,694072,28871,4.2,0.017,1.7000000000000002,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202221,AG,med_prof,2,indication,694072,28873,4.2,0.033,3.3000000000000003,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202222,AG,med_prof,0,indication,694072,28873,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202223,AG,med_prof,0,indication,694072,28873,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202224,AG,med_prof,2,indication,694072,28875,4.2,0.032,3.2,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202225,AG,med_prof,1,indication,694072,28876,4.2,0.012,1.2,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202226,AG,med_prof,0,indication,694072,28876,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202227,AG,med_prof,0,indication,694072,28876,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202228,AG,med_prof,0,indication,694072,28876,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202229,AG,med_prof,0,indication,694072,28876,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202230,AG,med_prof,0,indication,694072,28876,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202231,AG,med_prof,0,indication,694072,28876,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202232,AG,med_prof,3,indication,694072,28879,4.2,0.073,7.3,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202233,AG,med_prof,0,indication,694072,28879,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202234,AG,med_prof,1,indication,694072,28880,4.2,0.024,2.4,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202235,AG,med_prof,1,indication,694072,28881,4.2,0.034,3.4000000000000004,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202236,AG,med_prof,1,indication,694072,28882,4.2,0.029,2.9000000000000004,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202237,AG,med_prof,0,indication,694072,28882,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202238,AG,med_prof,1,indication,694072,28883,4.2,0.038,3.8,6,0,4.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202052,AG,contact_vuln,0,indication,694072,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202053,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202101,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202102,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202103,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202104,AG,contact_vuln,4,indication,694072,4,0,0.004,0.4,0.3,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202105,AG,contact_vuln,20,indication,694072,24,0,0.008,0.8,0.6,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202106,AG,contact_vuln,52,indication,694072,76,0,0.02,2,1.2,0.01,0.01,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202107,AG,contact_vuln,80,indication,694072,156,0,0.015,1.5,1.3,0.01,0.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202108,AG,contact_vuln,87,indication,694072,243,0,0.013,1.3,1.3,0.01,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202109,AG,contact_vuln,148,indication,694072,391,0.1,0.025,2.5,1.6,0.02,0.06,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202110,AG,contact_vuln,96,indication,694072,487,0.1,0.02,2,1.7000000000000002,0.01,0.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202111,AG,contact_vuln,80,indication,694072,567,0.1,0.015,1.5,1.7000000000000002,0.01,0.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202112,AG,contact_vuln,93,indication,694072,660,0.1,0.011,1.0999999999999999,1.6,0.01,0.1,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202113,AG,contact_vuln,81,indication,694072,741,0.1,0.013,1.3,1.5,0.01,0.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202114,AG,contact_vuln,207,indication,694072,948,0.1,0.023,2.3,1.6,0.03,0.14,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202115,AG,contact_vuln,421,indication,694072,1369,0.2,0.065,6.5,2.1,0.06,0.2,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202116,AG,contact_vuln,421,indication,694072,1790,0.3,0.051,5.1,2.5,0.06,0.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202117,AG,contact_vuln,902,indication,694072,2692,0.4,0.092,9.2,3.3000000000000003,0.13,0.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202118,AG,contact_vuln,988,indication,694072,3680,0.5,0.081,8.1,3.9,0.14,0.53,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202119,AG,contact_vuln,954,indication,694072,4634,0.7,0.066,6.6000000000000005,4.3,0.14,0.67,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202120,AG,contact_vuln,1719,indication,694072,6353,0.9,0.08,8,4.9,0.25,0.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202121,AG,contact_vuln,6738,indication,694072,13091,1.9,0.387,38.7,8.9,0.97,1.89,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202122,AG,contact_vuln,12040,indication,694072,25131,3.6,0.462,46.2,14.499999999999998,1.73,3.62,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202123,AG,contact_vuln,3852,indication,694072,28983,4.2,0.198,19.8,15,0.55,4.18,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202124,AG,contact_vuln,1195,indication,694072,30178,4.3,0.067,6.7,14.299999999999999,0.17,4.35,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202125,AG,contact_vuln,850,indication,694072,31028,4.5,0.036,3.5999999999999996,13.200000000000001,0.12,4.47,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202126,AG,contact_vuln,632,indication,694072,31660,4.6,0.024,2.4,12.1,0.09,4.56,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202127,AG,contact_vuln,1081,indication,694072,32741,4.7,0.035,3.5000000000000004,11.200000000000001,0.16,4.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202128,AG,contact_vuln,1895,indication,694072,34636,5,0.078,7.8,10.9,0.27,4.99,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202129,AG,contact_vuln,1447,indication,694072,36083,5.2,0.098,9.8,10.9,0.21,5.2,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202130,AG,contact_vuln,954,indication,694072,37037,5.3,0.097,9.700000000000001,10.8,0.14,5.34,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202131,AG,contact_vuln,502,indication,694072,37539,5.4,0.07,7.000000000000001,10.8,0.07,5.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202132,AG,contact_vuln,309,indication,694072,37848,5.5,0.048,4.8,10.7,0.04,5.45,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202133,AG,contact_vuln,217,indication,694072,38065,5.5,0.04,4,10.6,0.03,5.48,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202134,AG,contact_vuln,288,indication,694072,38353,5.5,0.047,4.7,10.5,0.04,5.53,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202135,AG,contact_vuln,268,indication,694072,38621,5.6,0.048,4.8,10.4,0.04,5.56,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,AG,contact_vuln,278,indication,694072,38899,5.6,0.046,4.6,10.299999999999999,0.04,5.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,AG,contact_vuln,276,indication,694072,39175,5.6,0.037,3.6999999999999997,10.2,0.04,5.64,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,AG,contact_vuln,424,indication,694072,39599,5.7,0.047,4.7,10,0.06,5.71,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,AG,contact_vuln,373,indication,694072,39972,5.8,0.038,3.8,9.9,0.05,5.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,AG,contact_vuln,423,indication,694072,40395,5.8,0.042,4.2,9.700000000000001,0.06,5.82,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,AG,contact_vuln,287,indication,694072,40682,5.9,0.027,2.7,9.6,0.04,5.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202142,AG,contact_vuln,258,indication,694072,40940,5.9,0.033,3.3000000000000003,9.5,0.04,5.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202143,AG,contact_vuln,247,indication,694072,41187,5.9,0.043,4.3,9.4,0.04,5.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202144,AG,contact_vuln,127,indication,694072,41314,6,0.035,3.5000000000000004,9.3,0.02,5.95,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202145,AG,contact_vuln,87,indication,694072,41401,6,0.029,2.9000000000000004,9.3,0.01,5.96,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202146,AG,contact_vuln,77,indication,694072,41478,6,0.03,3,9.3,0.01,5.98,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202147,AG,contact_vuln,64,indication,694072,41542,6,0.026,2.6,9.2,0.01,5.99,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202148,AG,contact_vuln,73,indication,694072,41615,6,0.029,2.9000000000000004,9.2,0.01,6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202149,AG,contact_vuln,95,indication,694072,41710,6,0.031,3.1,9.1,0.01,6.01,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202150,AG,contact_vuln,82,indication,694072,41792,6,0.028,2.8000000000000003,9.1,0.01,6.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202151,AG,contact_vuln,66,indication,694072,41858,6,0.037,3.6999999999999997,9.1,0.01,6.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202152,AG,contact_vuln,63,indication,694072,41921,6,0.036,3.5999999999999996,9.1,0.01,6.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202201,AG,contact_vuln,112,indication,694072,42033,6.1,0.035,3.5000000000000004,9,0.02,6.06,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202202,AG,contact_vuln,94,indication,694072,42127,6.1,0.037,3.6999999999999997,9,0.01,6.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
