date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202231,AG,chronic_disease,236,indication,694072,202832,NA,0.146,14.6,16,0.03,29.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202232,AG,chronic_disease,266,indication,694072,203098,NA,0.133,13.3,16,0.04,29.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202233,AG,chronic_disease,285,indication,694072,203383,NA,0.169,16.900000000000002,16,0.04,29.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202234,AG,chronic_disease,254,indication,694072,203637,NA,0.143,14.299999999999999,16,0.04,29.34,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202235,AG,chronic_disease,129,indication,694072,203766,NA,0.133,13.3,16,0.02,29.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202236,AG,chronic_disease,137,indication,694072,203903,NA,0.155,15.5,16,0.02,29.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202237,AG,chronic_disease,136,indication,694072,204039,NA,0.184,18.4,16,0.02,29.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202238,AG,chronic_disease,105,indication,694072,204144,NA,0.207,20.7,16,0.02,29.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202052,AG,med_prof,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202053,AG,med_prof,229,indication,694072,229,NA,0.927,92.7,92.30000000000001,0.03,0.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202101,AG,med_prof,244,indication,694072,473,NA,0.096,9.6,17,0.04,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202102,AG,med_prof,703,indication,694072,1176,NA,0.201,20.1,18.7,0.1,0.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202103,AG,med_prof,790,indication,694072,1966,NA,0.128,12.8,15.8,0.11,0.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202104,AG,med_prof,1154,indication,694072,3120,NA,0.16,16,15.9,0.17,0.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202105,AG,med_prof,1382,indication,694072,4502,NA,0.159,15.9,15.9,0.2,0.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202106,AG,med_prof,2161,indication,694072,6663,NA,0.28,28.000000000000004,18.5,0.31,0.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202107,AG,med_prof,2076,indication,694072,8739,NA,0.187,18.7,18.5,0.3,1.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202108,AG,med_prof,1787,indication,694072,10526,NA,0.12,12,17,0.26,1.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202109,AG,med_prof,1570,indication,694072,12096,NA,0.114,11.4,16,0.23,1.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202110,AG,med_prof,2287,indication,694072,14383,NA,0.168,16.8,16.1,0.33,2.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202111,AG,med_prof,1944,indication,694072,16327,NA,0.184,18.4,16.3,0.28,2.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202112,AG,med_prof,1586,indication,694072,17913,NA,0.096,9.6,15.4,0.23,2.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202113,AG,med_prof,937,indication,694072,18850,NA,0.06,6,14.299999999999999,0.14,2.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202114,AG,med_prof,1549,indication,694072,20399,NA,0.074,7.3999999999999995,13.3,0.22,2.94,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202115,AG,med_prof,4956,indication,694072,25355,NA,0.197,19.7,14.2,0.71,3.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202116,AG,med_prof,3537,indication,694072,28892,NA,0.118,11.799999999999999,13.900000000000002,0.51,4.16,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202117,AG,med_prof,1917,indication,694072,30809,NA,0.077,7.7,13.200000000000001,0.28,4.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202118,AG,med_prof,2180,indication,694072,32989,NA,0.063,6.3,12.3,0.31,4.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202119,AG,med_prof,4748,indication,694072,37737,NA,0.145,14.499999999999998,12.5,0.68,5.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202120,AG,med_prof,4799,indication,694072,42536,NA,0.124,12.4,12.5,0.69,6.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202121,AG,med_prof,2517,indication,694072,45053,NA,0.061,6.1,11.799999999999999,0.36,6.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202122,AG,med_prof,2172,indication,694072,47225,NA,0.042,4.2,10.9,0.31,6.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202123,AG,med_prof,1721,indication,694072,48946,NA,0.034,3.4000000000000004,10.2,0.25,7.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202124,AG,med_prof,1470,indication,694072,50416,NA,0.035,3.5000000000000004,9.6,0.21,7.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202125,AG,med_prof,1212,indication,694072,51628,NA,0.034,3.4000000000000004,9.2,0.17,7.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202126,AG,med_prof,816,indication,694072,52444,NA,0.023,2.3,8.799999999999999,0.12,7.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202127,AG,med_prof,654,indication,694072,53098,NA,0.018,1.7999999999999998,8.4,0.09,7.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202128,AG,med_prof,455,indication,694072,53553,NA,0.015,1.5,8.1,0.07,7.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202129,AG,med_prof,363,indication,694072,53916,NA,0.019,1.9,7.9,0.05,7.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202130,AG,med_prof,356,indication,694072,54272,NA,0.024,2.4,7.8,0.05,7.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202131,AG,med_prof,329,indication,694072,54601,NA,0.026,2.6,7.7,0.05,7.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202132,AG,med_prof,295,indication,694072,54896,NA,0.026,2.6,7.6,0.04,7.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202133,AG,med_prof,317,indication,694072,55213,NA,0.026,2.6,7.6,0.05,7.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202134,AG,med_prof,460,indication,694072,55673,NA,0.031,3.1,7.5,0.07,8.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202135,AG,med_prof,461,indication,694072,56134,NA,0.031,3.1,7.3999999999999995,0.07,8.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202136,AG,med_prof,434,indication,694072,56568,NA,0.025,2.5,7.3,0.06,8.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202137,AG,med_prof,455,indication,694072,57023,NA,0.023,2.3,7.199999999999999,0.07,8.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202138,AG,med_prof,399,indication,694072,57422,NA,0.024,2.4,7.1,0.06,8.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202139,AG,med_prof,393,indication,694072,57815,NA,0.027,2.7,7.000000000000001,0.06,8.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202140,AG,med_prof,373,indication,694072,58188,NA,0.027,2.7,6.9,0.05,8.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202141,AG,med_prof,330,indication,694072,58518,NA,0.024,2.4,6.800000000000001,0.05,8.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202142,AG,med_prof,202,indication,694072,58720,NA,0.019,1.9,6.800000000000001,0.03,8.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202143,AG,med_prof,150,indication,694072,58870,NA,0.018,1.7999999999999998,6.7,0.02,8.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202144,AG,med_prof,142,indication,694072,59012,NA,0.024,2.4,6.7,0.02,8.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202145,AG,med_prof,732,indication,694072,59744,NA,0.096,9.6,6.7,0.11,8.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202146,AG,med_prof,1307,indication,694072,61051,NA,0.053,5.3,6.7,0.19,8.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202147,AG,med_prof,2046,indication,694072,63097,NA,0.073,7.3,6.7,0.29,9.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202148,AG,med_prof,2798,indication,694072,65895,NA,0.087,8.7,6.800000000000001,0.4,9.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202149,AG,med_prof,2387,indication,694072,68282,NA,0.072,7.199999999999999,6.800000000000001,0.34,9.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202150,AG,med_prof,2057,indication,694072,70339,NA,0.058,5.800000000000001,6.800000000000001,0.3,10.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202151,AG,med_prof,1308,indication,694072,71647,NA,0.05,5,6.7,0.19,10.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202152,AG,med_prof,1102,indication,694072,72749,NA,0.045,4.5,6.7,0.16,10.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202201,AG,med_prof,1582,indication,694072,74331,NA,0.034,3.4000000000000004,6.5,0.23,10.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202202,AG,med_prof,1249,indication,694072,75580,NA,0.034,3.4000000000000004,6.4,0.18,10.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202203,AG,med_prof,831,indication,694072,76411,NA,0.034,3.4000000000000004,6.4,0.12,11.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202204,AG,med_prof,530,indication,694072,76941,NA,0.03,3,6.3,0.08,11.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202205,AG,med_prof,331,indication,694072,77272,NA,0.035,3.5000000000000004,6.3,0.05,11.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202206,AG,med_prof,149,indication,694072,77421,NA,0.025,2.5,6.3,0.02,11.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202207,AG,med_prof,81,indication,694072,77502,NA,0.022,2.1999999999999997,6.3,0.01,11.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202208,AG,med_prof,41,indication,694072,77543,NA,0.017,1.7000000000000002,6.3,0.01,11.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202209,AG,med_prof,29,indication,694072,77572,NA,0.022,2.1999999999999997,6.3,0,11.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202210,AG,med_prof,21,indication,694072,77593,NA,0.019,1.9,6.3,0,11.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202211,AG,med_prof,33,indication,694072,77626,NA,0.033,3.3000000000000003,6.3,0,11.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202212,AG,med_prof,33,indication,694072,77659,NA,0.026,2.6,6.2,0,11.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202213,AG,med_prof,31,indication,694072,77690,NA,0.031,3.1,6.2,0,11.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,AG,med_prof,29,indication,694072,77719,NA,0.038,3.8,6.2,0,11.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,AG,med_prof,14,indication,694072,77733,NA,0.025,2.5,6.2,0,11.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,AG,med_prof,25,indication,694072,77758,NA,0.032,3.2,6.2,0,11.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,AG,med_prof,25,indication,694072,77783,NA,0.033,3.3000000000000003,6.2,0,11.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,AG,med_prof,14,indication,694072,77797,NA,0.02,2,6.2,0,11.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,AG,med_prof,20,indication,694072,77817,NA,0.032,3.2,6.2,0,11.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,AG,med_prof,14,indication,694072,77831,NA,0.022,2.1999999999999997,6.2,0,11.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202221,AG,med_prof,15,indication,694072,77846,NA,0.026,2.6,6.2,0,11.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202222,AG,med_prof,17,indication,694072,77863,NA,0.024,2.4,6.2,0,11.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202223,AG,med_prof,28,indication,694072,77891,NA,0.04,4,6.2,0,11.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202224,AG,med_prof,31,indication,694072,77922,NA,0.035,3.5000000000000004,6.2,0,11.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202225,AG,med_prof,26,indication,694072,77948,NA,0.03,3,6.2,0,11.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202226,AG,med_prof,25,indication,694072,77973,NA,0.031,3.1,6.2,0,11.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202227,AG,med_prof,33,indication,694072,78006,NA,0.02,2,6.2,0,11.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202228,AG,med_prof,38,indication,694072,78044,NA,0.015,1.5,6.2,0.01,11.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202229,AG,med_prof,30,indication,694072,78074,NA,0.014,1.4000000000000001,6.2,0,11.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202230,AG,med_prof,21,indication,694072,78095,NA,0.01,1,6.2,0,11.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202231,AG,med_prof,31,indication,694072,78126,NA,0.019,1.9,6.2,0,11.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202232,AG,med_prof,24,indication,694072,78150,NA,0.012,1.2,6.2,0,11.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202233,AG,med_prof,30,indication,694072,78180,NA,0.018,1.7999999999999998,6.2,0,11.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202234,AG,med_prof,20,indication,694072,78200,NA,0.011,1.0999999999999999,6.2,0,11.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202235,AG,med_prof,22,indication,694072,78222,NA,0.023,2.3,6.2,0,11.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202236,AG,med_prof,22,indication,694072,78244,NA,0.025,2.5,6.2,0,11.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202237,AG,med_prof,21,indication,694072,78265,NA,0.028,2.8000000000000003,6.2,0,11.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202238,AG,med_prof,12,indication,694072,78277,NA,0.024,2.4,6.2,0,11.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202052,AG,contact_vuln,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202053,AG,contact_vuln,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202101,AG,contact_vuln,3,indication,694072,3,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202102,AG,contact_vuln,20,indication,694072,23,NA,0.006,0.6,0.4,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202103,AG,contact_vuln,116,indication,694072,139,NA,0.019,1.9,1.0999999999999999,0.02,0.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202104,AG,contact_vuln,101,indication,694072,240,NA,0.014,1.4000000000000001,1.2,0.01,0.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202105,AG,contact_vuln,188,indication,694072,428,NA,0.022,2.1999999999999997,1.5,0.03,0.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202106,AG,contact_vuln,138,indication,694072,566,NA,0.018,1.7999999999999998,1.6,0.02,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202107,AG,contact_vuln,189,indication,694072,755,NA,0.017,1.7000000000000002,1.6,0.03,0.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202108,AG,contact_vuln,217,indication,694072,972,NA,0.015,1.5,1.6,0.03,0.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202109,AG,contact_vuln,260,indication,694072,1232,NA,0.019,1.9,1.6,0.04,0.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202110,AG,contact_vuln,278,indication,694072,1510,NA,0.02,2,1.7000000000000002,0.04,0.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202111,AG,contact_vuln,496,indication,694072,2006,NA,0.047,4.7,2,0.07,0.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202112,AG,contact_vuln,491,indication,694072,2497,NA,0.03,3,2.1,0.07,0.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202113,AG,contact_vuln,817,indication,694072,3314,NA,0.052,5.2,2.5,0.12,0.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202114,AG,contact_vuln,925,indication,694072,4239,NA,0.044,4.3999999999999995,2.8000000000000003,0.13,0.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202115,AG,contact_vuln,1543,indication,694072,5782,NA,0.061,6.1,3.2,0.22,0.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202116,AG,contact_vuln,2953,indication,694072,8735,NA,0.099,9.9,4.2,0.43,1.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202117,AG,contact_vuln,9069,indication,694072,17804,NA,0.363,36.3,7.6,1.31,2.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202118,AG,contact_vuln,10988,indication,694072,28792,NA,0.316,31.6,10.7,1.58,4.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202119,AG,contact_vuln,4615,indication,694072,33407,NA,0.141,14.099999999999998,11.1,0.66,4.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202120,AG,contact_vuln,2768,indication,694072,36175,NA,0.072,7.199999999999999,10.7,0.4,5.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202121,AG,contact_vuln,7680,indication,694072,43855,NA,0.187,18.7,11.5,1.11,6.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202122,AG,contact_vuln,13037,indication,694072,56892,NA,0.254,25.4,13.200000000000001,1.88,8.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202123,AG,contact_vuln,5237,indication,694072,62129,NA,0.105,10.5,12.9,0.75,8.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202124,AG,contact_vuln,3533,indication,694072,65662,NA,0.083,8.3,12.5,0.51,9.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202125,AG,contact_vuln,2385,indication,694072,68047,NA,0.066,6.6000000000000005,12.2,0.34,9.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202126,AG,contact_vuln,1519,indication,694072,69566,NA,0.043,4.3,11.700000000000001,0.22,10.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202127,AG,contact_vuln,1434,indication,694072,71000,NA,0.04,4,11.3,0.21,10.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202128,AG,contact_vuln,2214,indication,694072,73214,NA,0.075,7.5,11.1,0.32,10.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202129,AG,contact_vuln,1643,indication,694072,74857,NA,0.086,8.6,11,0.24,10.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202130,AG,contact_vuln,1209,indication,694072,76066,NA,0.082,8.200000000000001,11,0.17,10.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202131,AG,contact_vuln,769,indication,694072,76835,NA,0.06,6,10.9,0.11,11.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202132,AG,contact_vuln,561,indication,694072,77396,NA,0.05,5,10.8,0.08,11.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202133,AG,contact_vuln,503,indication,694072,77899,NA,0.042,4.2,10.7,0.07,11.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202134,AG,contact_vuln,754,indication,694072,78653,NA,0.05,5,10.6,0.11,11.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202135,AG,contact_vuln,755,indication,694072,79408,NA,0.051,5.1,10.4,0.11,11.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202136,AG,contact_vuln,783,indication,694072,80191,NA,0.045,4.5,10.299999999999999,0.11,11.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202137,AG,contact_vuln,762,indication,694072,80953,NA,0.039,3.9,10.2,0.11,11.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202138,AG,contact_vuln,755,indication,694072,81708,NA,0.046,4.6,10,0.11,11.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202139,AG,contact_vuln,490,indication,694072,82198,NA,0.033,3.3000000000000003,9.9,0.07,11.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202140,AG,contact_vuln,551,indication,694072,82749,NA,0.041,4.1000000000000005,9.8,0.08,11.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202141,AG,contact_vuln,372,indication,694072,83121,NA,0.027,2.7,9.700000000000001,0.05,11.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
