geoRegion,period_start_date,period_end_date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
BZRK0103,2021-05-03,2021-05-16,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-05-17,2021-05-30,158566,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-05-31,2021-06-13,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-06-14,2021-06-27,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-06-28,2021-07-11,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-07-12,2021-07-25,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-07-26,2021-08-08,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-08-09,2021-08-22,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-08-23,2021-09-05,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-09-06,2021-09-19,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-09-20,2021-10-03,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-10-04,2021-10-17,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-10-18,2021-10-31,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-11-01,2021-11-14,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-11-15,2021-11-28,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-11-29,2021-12-12,158566,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-12-13,2021-12-26,158566,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2021-12-27,2022-01-09,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-01-10,2022-01-23,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-01-24,2022-02-06,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-02-07,2022-02-20,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-02-21,2022-03-06,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-03-07,2022-03-20,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-03-21,2022-04-03,158566,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-04-04,2022-04-17,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-04-18,2022-05-01,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-05-02,2022-05-15,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-05-16,2022-05-29,158566,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-05-30,2022-06-12,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-06-13,2022-06-26,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-06-27,2022-07-10,158566,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-07-11,2022-07-24,158566,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-07-25,2022-08-07,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-08-08,2022-08-21,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-08-22,2022-09-04,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-09-05,2022-09-18,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-09-19,2022-10-02,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-10-03,2022-10-16,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-10-17,2022-10-30,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-10-31,2022-11-13,158566,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-11-14,2022-11-27,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-11-28,2022-12-11,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-12-12,2022-12-25,158566,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2022-12-26,2023-01-08,158566,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-01-09,2023-01-22,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-01-23,2023-02-05,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-02-06,2023-02-19,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-02-20,2023-03-05,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-03-06,2023-03-19,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-03-20,2023-04-02,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-04-03,2023-04-16,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-04-17,2023-04-30,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-05-01,2023-05-14,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-05-15,2023-05-28,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-05-29,2023-06-11,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-06-12,2023-06-25,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-06-26,2023-07-09,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-07-10,2023-07-23,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-07-24,2023-08-06,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-08-07,2023-08-20,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-08-21,2023-09-03,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-09-04,2023-09-17,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-09-18,2023-10-01,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-10-02,2023-10-15,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-10-16,2023-10-29,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-10-30,2023-11-12,158566,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0103,2023-11-13,2023-11-26,158566,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-02-24,2020-03-08,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-03-09,2020-03-22,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-03-23,2020-04-05,92479,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-04-06,2020-04-19,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-04-20,2020-05-03,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-05-04,2020-05-17,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-05-18,2020-05-31,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-06-01,2020-06-14,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-06-15,2020-06-28,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-06-29,2020-07-12,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-07-13,2020-07-26,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-07-27,2020-08-09,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-08-10,2020-08-23,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-08-24,2020-09-06,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-09-07,2020-09-20,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-09-21,2020-10-04,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-10-05,2020-10-18,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-10-19,2020-11-01,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-11-02,2020-11-15,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-11-16,2020-11-29,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-11-30,2020-12-13,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-12-14,2020-12-27,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2020-12-28,2021-01-10,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-01-11,2021-01-24,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-01-25,2021-02-07,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-02-08,2021-02-21,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-02-22,2021-03-07,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-03-08,2021-03-21,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-03-22,2021-04-04,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-04-05,2021-04-18,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-04-19,2021-05-02,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-05-03,2021-05-16,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-05-17,2021-05-30,92479,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-05-31,2021-06-13,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-06-14,2021-06-27,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-06-28,2021-07-11,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-07-12,2021-07-25,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-07-26,2021-08-08,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-08-09,2021-08-22,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-08-23,2021-09-05,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-09-06,2021-09-19,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-09-20,2021-10-03,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-10-04,2021-10-17,92479,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-10-18,2021-10-31,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-11-01,2021-11-14,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-11-15,2021-11-28,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-11-29,2021-12-12,92479,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-12-13,2021-12-26,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2021-12-27,2022-01-09,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-01-10,2022-01-23,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-01-24,2022-02-06,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-02-07,2022-02-20,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-02-21,2022-03-06,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-03-07,2022-03-20,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-03-21,2022-04-03,92479,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-04-04,2022-04-17,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-04-18,2022-05-01,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-05-02,2022-05-15,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-05-16,2022-05-29,92479,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-05-30,2022-06-12,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-06-13,2022-06-26,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-06-27,2022-07-10,92479,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-07-11,2022-07-24,92479,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-07-25,2022-08-07,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-08-08,2022-08-21,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-08-22,2022-09-04,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-09-05,2022-09-18,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-09-19,2022-10-02,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-10-03,2022-10-16,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-10-17,2022-10-30,92479,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-10-31,2022-11-13,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-11-14,2022-11-27,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-11-28,2022-12-11,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-12-12,2022-12-25,92479,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2022-12-26,2023-01-08,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-01-09,2023-01-22,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-01-23,2023-02-05,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-02-06,2023-02-19,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-02-20,2023-03-05,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-03-06,2023-03-19,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-03-20,2023-04-02,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-04-03,2023-04-16,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-04-17,2023-04-30,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-05-01,2023-05-14,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-05-15,2023-05-28,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-05-29,2023-06-11,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-06-12,2023-06-25,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-06-26,2023-07-09,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-07-10,2023-07-23,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-07-24,2023-08-06,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-08-07,2023-08-20,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-08-21,2023-09-03,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-09-04,2023-09-17,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-09-18,2023-10-01,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-10-02,2023-10-15,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-10-16,2023-10-29,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-10-30,2023-11-12,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0104,2023-11-13,2023-11-26,92479,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-02-24,2020-03-08,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-03-09,2020-03-22,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-03-23,2020-04-05,98201,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-04-06,2020-04-19,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-04-20,2020-05-03,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-05-04,2020-05-17,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-05-18,2020-05-31,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-06-01,2020-06-14,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-06-15,2020-06-28,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-06-29,2020-07-12,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-07-13,2020-07-26,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-07-27,2020-08-09,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-08-10,2020-08-23,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-08-24,2020-09-06,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-09-07,2020-09-20,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-09-21,2020-10-04,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-10-05,2020-10-18,98201,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-10-19,2020-11-01,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-11-02,2020-11-15,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-11-16,2020-11-29,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-11-30,2020-12-13,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-12-14,2020-12-27,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2020-12-28,2021-01-10,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-01-11,2021-01-24,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-01-25,2021-02-07,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-02-08,2021-02-21,98201,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-02-22,2021-03-07,98201,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-03-08,2021-03-21,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-03-22,2021-04-04,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-04-05,2021-04-18,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-04-19,2021-05-02,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-05-03,2021-05-16,98201,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-05-17,2021-05-30,98201,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-05-31,2021-06-13,98201,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-06-14,2021-06-27,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-06-28,2021-07-11,98201,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-07-12,2021-07-25,98201,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-07-26,2021-08-08,98201,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-08-09,2021-08-22,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-08-23,2021-09-05,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-09-06,2021-09-19,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-09-20,2021-10-03,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-10-04,2021-10-17,98201,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-10-18,2021-10-31,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-11-01,2021-11-14,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-11-15,2021-11-28,98201,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-11-29,2021-12-12,98201,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-12-13,2021-12-26,98201,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2021-12-27,2022-01-09,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-01-10,2022-01-23,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-01-24,2022-02-06,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-02-07,2022-02-20,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-02-21,2022-03-06,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-03-07,2022-03-20,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-03-21,2022-04-03,98201,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-04-04,2022-04-17,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-04-18,2022-05-01,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-05-02,2022-05-15,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-05-16,2022-05-29,98201,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-05-30,2022-06-12,98201,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-06-13,2022-06-26,98201,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-06-27,2022-07-10,98201,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK0105,2022-07-11,2022-07-24,98201,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
