sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
unknown,CH,202107,2,TRUE,145,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-07,-2,NA,-50,-0.1
male,CH,202108,3628,TRUE,263384,0.503,50.3,4338203,83.63,6071.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-08,252,5.81,7.5,1.8999999999999986
female,CH,202108,3579,TRUE,291639,0.496,49.6,4400588,81.33,6627.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-08,-22,-0.5,-0.6,-2
unknown,CH,202108,3,TRUE,148,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-08,1,NA,50,0
male,CH,202109,3781,TRUE,267165,0.499,49.9,4338203,87.16,6158.43,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-09,153,3.53,4.2,-0.3999999999999986
female,CH,202109,3790,TRUE,295429,0.5,50,4400588,86.12,6713.4,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-09,211,4.79,5.9,0.3999999999999986
unknown,CH,202109,10,TRUE,158,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-09,7,NA,233.3,0.1
male,CH,202110,4318,TRUE,271483,0.492,49.2,4338203,99.53,6257.96,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-10,537,12.37,14.2,-0.6999999999999957
female,CH,202110,4462,TRUE,299891,0.508,50.8,4400588,101.4,6814.79,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-10,672,15.28,17.7,0.7999999999999972
unknown,CH,202110,3,TRUE,161,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-10,-7,NA,-70,-0.1
male,CH,202111,5182,TRUE,276665,0.494,49.4,4338203,119.45,6377.41,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-11,864,19.92,20,0.19999999999999574
female,CH,202111,5309,TRUE,305200,0.506,50.6,4400588,120.64,6935.44,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-11,847,19.24,19,-0.19999999999999574
unknown,CH,202111,3,TRUE,164,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-11,0,NA,0,0
male,CH,202112,6299,TRUE,282964,0.503,50.3,4338203,145.2,6522.61,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-12,1117,25.75,21.6,0.8999999999999986
female,CH,202112,6224,TRUE,311424,0.497,49.7,4400588,141.44,7076.87,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-12,915,20.8,17.2,-0.8999999999999986
unknown,CH,202112,7,TRUE,171,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-12,4,NA,133.3,0.1
male,CH,202113,6080,TRUE,289044,0.495,49.5,4338203,140.15,6662.76,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-13,-219,-5.05,-3.5,-0.7999999999999972
female,CH,202113,6202,TRUE,317626,0.505,50.5,4400588,140.94,7217.81,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-13,-22,-0.5,-0.4,0.7999999999999972
unknown,CH,202113,4,TRUE,175,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-13,-3,NA,-42.9,-0.1
male,CH,202114,7055,TRUE,296099,0.499,49.9,4338203,162.62,6825.38,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-14,975,22.47,16,0.3999999999999986
female,CH,202114,7077,TRUE,324703,0.501,50.1,4400588,160.82,7378.63,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-14,875,19.88,14.1,-0.3999999999999986
unknown,CH,202114,4,TRUE,179,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-14,0,NA,0,0
male,CH,202115,7206,TRUE,303305,0.512,51.2,4338203,166.11,6991.49,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-15,151,3.49,2.1,1.3000000000000043
female,CH,202115,6868,TRUE,331571,0.488,48.8,4400588,156.07,7534.7,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-15,-209,-4.75,-3,-1.3000000000000043
unknown,CH,202115,3,TRUE,182,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-15,-1,NA,-25,0
male,CH,202116,7435,TRUE,310740,0.512,51.2,4338203,171.38,7162.87,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-16,229,5.27,3.2,0
female,CH,202116,7079,TRUE,338650,0.488,48.8,4400588,160.86,7695.56,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-16,211,4.79,3.1,0
unknown,CH,202116,2,TRUE,184,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-16,-1,NA,-33.3,0
male,CH,202117,6025,TRUE,316765,0.508,50.8,4338203,138.88,7301.76,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-17,-1410,-32.5,-19,-0.4000000000000057
female,CH,202117,5841,TRUE,344491,0.492,49.2,4400588,132.73,7828.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-17,-1238,-28.13,-17.5,0.4000000000000057
unknown,CH,202117,1,TRUE,185,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-17,-1,NA,-50,0
male,CH,202118,5125,TRUE,321890,0.498,49.8,4338203,118.14,7419.89,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-18,-900,-20.74,-14.9,-1
female,CH,202118,5167,TRUE,349658,0.502,50.2,4400588,117.42,7945.71,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-18,-674,-15.31,-11.5,1
unknown,CH,202118,5,TRUE,190,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-18,4,NA,400,0
male,CH,202119,3917,TRUE,325807,0.5,50,4338203,90.29,7510.18,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-19,-1208,-27.85,-23.6,0.20000000000000284
female,CH,202119,3917,TRUE,353575,0.5,50,4400588,89.01,8034.72,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-19,-1250,-28.41,-24.2,-0.20000000000000284
unknown,CH,202119,5,TRUE,195,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,0,0.1
male,CH,202120,3630,TRUE,329437,0.494,49.4,4338203,83.68,7593.86,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-20,-287,-6.61,-7.3,-0.6000000000000014
female,CH,202120,3713,TRUE,357288,0.506,50.6,4400588,84.38,8119.1,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-20,-204,-4.63,-5.2,0.6000000000000014
unknown,CH,202120,1,TRUE,196,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-20,-4,NA,-80,-0.1
male,CH,202121,2532,TRUE,331969,0.496,49.6,4338203,58.37,7652.22,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-21,-1098,-25.31,-30.2,0.20000000000000284
female,CH,202121,2574,TRUE,359862,0.504,50.4,4400588,58.49,8177.59,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-21,-1139,-25.89,-30.7,-0.20000000000000284
unknown,CH,202121,3,TRUE,199,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-21,2,NA,200,0.1
male,CH,202122,1768,TRUE,333737,0.503,50.3,4338203,40.75,7692.98,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-22,-764,-17.62,-30.2,0.6999999999999957
female,CH,202122,1748,TRUE,361610,0.497,49.7,4400588,39.72,8217.31,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-22,-826,-18.77,-32.1,-0.6999999999999957
unknown,CH,202122,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-22,-3,NA,-100,-0.1
male,CH,202123,1166,TRUE,334903,0.504,50.4,4338203,26.88,7719.86,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-23,-602,-13.87,-34,0.10000000000000142
female,CH,202123,1147,TRUE,362757,0.496,49.6,4400588,26.06,8243.38,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-23,-601,-13.66,-34.4,-0.10000000000000142
unknown,CH,202123,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-23,0,NA,NA,0
male,CH,202124,632,TRUE,335535,0.511,51.1,4338203,14.57,7734.42,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-24,-534,-12.31,-45.8,0.7000000000000028
female,CH,202124,606,TRUE,363363,0.489,48.9,4400588,13.77,8257.15,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-24,-541,-12.29,-47.2,-0.7000000000000028
unknown,CH,202124,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-24,0,NA,NA,0
male,CH,202125,408,TRUE,335943,0.548,54.800000000000004,4338203,9.4,7743.83,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-25,-224,-5.17,-35.4,3.700000000000003
female,CH,202125,336,TRUE,363699,0.452,45.2,4400588,7.64,8264.78,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-25,-270,-6.13,-44.6,-3.6999999999999957
unknown,CH,202125,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-25,0,NA,NA,0
male,CH,202126,585,TRUE,336528,0.57,56.99999999999999,4338203,13.48,7757.31,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-26,177,4.08,43.4,2.1999999999999886
female,CH,202126,441,TRUE,364140,0.43,43,4400588,10.02,8274.8,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-26,105,2.38,31.2,-2.200000000000003
unknown,CH,202126,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-26,0,NA,NA,0
male,CH,202127,1135,TRUE,337663,0.554,55.400000000000006,4338203,26.16,7783.48,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-27,550,12.68,94,-1.5999999999999872
female,CH,202127,912,TRUE,365052,0.446,44.6,4400588,20.72,8295.53,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-27,471,10.7,106.8,1.6000000000000014
unknown,CH,202127,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-27,0,NA,NA,0
male,CH,202128,2043,TRUE,339706,0.538,53.800000000000004,4338203,47.09,7830.57,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-28,908,20.93,80,-1.6000000000000014
female,CH,202128,1755,TRUE,366807,0.462,46.2,4400588,39.88,8335.41,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-28,843,19.16,92.4,1.6000000000000014
unknown,CH,202128,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-28,0,NA,NA,0
male,CH,202129,2562,TRUE,342268,0.517,51.7,4338203,59.06,7889.63,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-29,519,11.97,25.4,-2.1000000000000014
female,CH,202129,2390,TRUE,369197,0.483,48.3,4400588,54.31,8389.72,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-29,635,14.43,36.2,2.0999999999999943
unknown,CH,202129,0,TRUE,199,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-29,0,NA,NA,0
male,CH,202130,2728,TRUE,344996,0.52,52,4338203,62.88,7952.51,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-30,166,3.82,6.5,0.29999999999999716
female,CH,202130,2512,TRUE,371709,0.478,47.8,4400588,57.08,8446.8,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-30,122,2.77,5.1,-0.5
unknown,CH,202130,11,TRUE,210,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-30,11,NA,NA,0.2
male,CH,202131,3940,TRUE,348936,0.517,51.7,4338203,90.82,8043.33,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-31,1212,27.94,44.4,-0.29999999999999716
female,CH,202131,3681,TRUE,375390,0.483,48.3,4400588,83.65,8530.45,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-31,1169,26.57,46.5,0.5
unknown,CH,202131,1,TRUE,211,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-31,-10,NA,-90.9,-0.2
male,CH,202132,7148,TRUE,356084,0.506,50.6,4338203,164.77,8208.1,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-32,3208,73.95,81.4,-1.1000000000000014
female,CH,202132,6984,TRUE,382374,0.494,49.4,4400588,158.71,8689.16,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-32,3303,75.06,89.7,1.1000000000000014
unknown,CH,202132,7,TRUE,218,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-32,6,NA,600,0
male,CH,202133,8922,TRUE,365006,0.497,49.7,4338203,205.66,8413.76,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-33,1774,40.89,24.8,-0.8999999999999986
female,CH,202133,9027,TRUE,391401,0.503,50.3,4400588,205.13,8894.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-33,2043,46.42,29.3,0.8999999999999986
unknown,CH,202133,3,TRUE,221,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-33,-4,NA,-57.1,0
male,CH,202134,8963,TRUE,373969,0.501,50.1,4338203,206.61,8620.37,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-34,41,0.95,0.5,0.3999999999999986
female,CH,202134,8917,TRUE,400318,0.499,49.9,4400588,202.63,9096.92,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-34,-110,-2.5,-1.2,-0.3999999999999986
unknown,CH,202134,3,TRUE,224,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-34,0,NA,0,0
male,CH,202135,9249,TRUE,383218,0.493,49.3,4338203,213.2,8833.57,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-35,286,6.59,3.2,-0.8000000000000043
female,CH,202135,9505,TRUE,409823,0.507,50.7,4400588,215.99,9312.91,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-35,588,13.36,6.6,0.8000000000000043
unknown,CH,202135,9,TRUE,233,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-35,6,NA,200,0
male,CH,202136,9040,TRUE,392258,0.498,49.8,4338203,208.38,9041.95,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-36,-209,-4.82,-2.3,0.5
female,CH,202136,9101,TRUE,418924,0.502,50.2,4400588,206.81,9519.73,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-36,-404,-9.18,-4.3,-0.5
unknown,CH,202136,6,TRUE,239,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-36,-3,NA,-33.3,0
male,CH,202137,6304,TRUE,398562,0.496,49.6,4338203,145.31,9187.26,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-37,-2736,-63.07,-30.3,-0.19999999999999574
female,CH,202137,6410,TRUE,425334,0.504,50.4,4400588,145.66,9665.39,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-37,-2691,-61.15,-29.6,0.19999999999999574
unknown,CH,202137,6,TRUE,245,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-37,0,NA,0,0
male,CH,202138,4647,TRUE,403209,0.498,49.8,4338203,107.12,9294.38,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-38,-1657,-38.19,-26.3,0.19999999999999574
female,CH,202138,4678,TRUE,430012,0.502,50.2,4400588,106.3,9771.69,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-38,-1732,-39.36,-27,-0.19999999999999574
unknown,CH,202138,2,TRUE,247,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-38,-4,NA,-66.7,0
male,CH,202139,3647,TRUE,406856,0.477,47.699999999999996,4338203,84.07,9378.45,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-39,-1000,-23.05,-21.5,-2.1000000000000014
female,CH,202139,3999,TRUE,434011,0.523,52.300000000000004,4400588,90.87,9862.57,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-39,-679,-15.43,-14.5,2.1000000000000014
unknown,CH,202139,1,TRUE,248,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-39,-1,NA,-50,0
male,CH,202140,3099,TRUE,409955,0.486,48.6,4338203,71.44,9449.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-40,-548,-12.63,-15,0.9000000000000057
female,CH,202140,3270,TRUE,437281,0.513,51.300000000000004,4400588,74.31,9936.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-40,-729,-16.56,-18.2,-1
unknown,CH,202140,2,TRUE,250,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-40,1,NA,100,0
male,CH,202141,3033,TRUE,412988,0.472,47.199999999999996,4338203,69.91,9519.79,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,-66,-1.53,-2.1,-1.4000000000000057
female,CH,202141,3385,TRUE,440666,0.527,52.7,4400588,76.92,10013.8,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,115,2.61,3.5,1.3999999999999986
unknown,CH,202141,3,TRUE,253,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,1,NA,50,0
male,CH,202142,4226,TRUE,417214,0.486,48.6,4338203,97.41,9617.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,1193,27.5,39.3,1.4000000000000057
female,CH,202142,4465,TRUE,445131,0.513,51.300000000000004,4400588,101.46,10115.26,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,1080,24.54,31.9,-1.3999999999999986
unknown,CH,202142,5,TRUE,258,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,2,NA,66.7,0.1
male,CH,202143,5618,TRUE,422832,0.487,48.699999999999996,4338203,129.5,9746.71,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1392,32.09,32.9,0.09999999999999432
female,CH,202143,5914,TRUE,451045,0.513,51.300000000000004,4400588,134.39,10249.65,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1449,32.93,32.5,0
unknown,CH,202143,5,TRUE,263,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,0,-0.1
male,CH,202144,8349,TRUE,431181,0.485,48.5,4338203,192.45,9939.16,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-44,2731,62.95,48.6,-0.19999999999999574
female,CH,202144,8870,TRUE,459915,0.515,51.5,4400588,201.56,10451.22,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-44,2956,67.17,50,0.19999999999999574
unknown,CH,202144,6,TRUE,269,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-44,1,NA,20,0
male,CH,202145,11968,TRUE,443149,0.481,48.1,4338203,275.87,10215.04,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-45,3619,83.42,43.3,-0.3999999999999986
female,CH,202145,12907,TRUE,472822,0.519,51.9,4400588,293.3,10744.52,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-45,4037,91.74,45.5,0.3999999999999986
unknown,CH,202145,6,TRUE,275,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-45,0,NA,0,0
male,CH,202146,18232,TRUE,461381,0.483,48.3,4338203,420.27,10635.3,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-46,6264,144.4,52.3,0.19999999999999574
female,CH,202146,19493,TRUE,492315,0.517,51.7,4400588,442.96,11187.48,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-46,6586,149.66,51,-0.19999999999999574
unknown,CH,202146,2,TRUE,277,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-46,-4,NA,-66.7,0
male,CH,202147,24627,TRUE,486008,0.482,48.199999999999996,4338203,567.68,11202.98,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-47,6395,147.41,35.1,-0.10000000000000142
female,CH,202147,26461,TRUE,518776,0.518,51.800000000000004,4400588,601.31,11788.79,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-47,6968,158.35,35.7,0.10000000000000142
unknown,CH,202147,6,TRUE,283,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-47,4,NA,200,0
male,CH,202148,30231,TRUE,516239,0.479,47.9,4338203,696.86,11899.84,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-48,5604,129.18,22.8,-0.29999999999999716
female,CH,202148,32826,TRUE,551602,0.521,52.1,4400588,745.95,12534.73,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-48,6365,144.64,24.1,0.29999999999999716
unknown,CH,202148,3,TRUE,286,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-48,-3,NA,-50,0
male,CH,202149,31078,TRUE,547317,0.483,48.3,4338203,716.38,12616.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-49,847,19.52,2.8,0.3999999999999986
female,CH,202149,33230,TRUE,584832,0.517,51.7,4400588,755.13,13289.86,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-49,404,9.18,1.2,-0.3999999999999986
unknown,CH,202149,0,TRUE,286,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-49,-3,NA,-100,0
male,CH,202150,29321,TRUE,576638,0.484,48.4,4338203,675.88,13292.09,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-50,-1757,-40.5,-5.7,0.10000000000000142
female,CH,202150,31246,TRUE,616078,0.516,51.6,4400588,710.04,13999.9,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-50,-1984,-45.09,-6,-0.10000000000000142
unknown,CH,202150,7,TRUE,293,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-50,7,NA,NA,0
male,CH,202151,33419,TRUE,610057,0.492,49.2,4338203,770.34,14062.44,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-51,4098,94.46,14,0.8000000000000043
female,CH,202151,34553,TRUE,650631,0.508,50.8,4400588,785.19,14785.09,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-51,3307,75.15,10.6,-0.8000000000000043
unknown,CH,202151,4,TRUE,297,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-51,-3,NA,-42.9,0
male,CH,202152,53584,TRUE,663641,0.478,47.8,4338203,1235.17,15297.6,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-52,20165,464.83,60.3,-1.4000000000000057
female,CH,202152,58567,TRUE,709198,0.522,52.2,4400588,1330.89,16115.98,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-52,24014,545.7,69.5,1.4000000000000057
unknown,CH,202152,21,TRUE,318,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-52,17,NA,425,0
male,CH,202201,86640,TRUE,750281,0.479,47.9,4338203,1997.14,17294.74,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-01,33056,761.97,61.7,0.10000000000000142
female,CH,202201,94155,TRUE,803353,0.521,52.1,4400588,2139.6,18255.58,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-01,35588,808.71,60.8,-0.10000000000000142
unknown,CH,202201,45,TRUE,363,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-01,24,NA,114.3,0
male,CH,202202,89815,TRUE,840096,0.485,48.5,4338203,2070.33,19365.07,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-02,3175,73.19,3.7,0.6000000000000014
female,CH,202202,95501,TRUE,898854,0.515,51.5,4400588,2170.19,20425.77,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-02,1346,30.59,1.4,-0.6000000000000014
unknown,CH,202202,31,TRUE,394,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-02,-14,NA,-31.1,0
male,CH,202203,114201,TRUE,954297,0.481,48.1,4338203,2632.45,21997.52,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-03,24386,562.12,27.2,-0.3999999999999986
female,CH,202203,122532,TRUE,1021386,0.516,51.6,4400588,2784.45,23210.22,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-03,27031,614.26,28.3,0.10000000000000142
unknown,CH,202203,728,TRUE,1122,0.003,0.3,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-03,697,NA,2248.4,0.3
male,CH,202204,118188,TRUE,1072485,0.476,47.599999999999994,4338203,2724.35,24721.87,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-04,3987,91.9,3.5,-0.5000000000000071
female,CH,202204,128426,TRUE,1149812,0.517,51.7,4400588,2918.38,26128.6,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-04,5894,133.93,4.8,0.10000000000000142
unknown,CH,202204,1858,TRUE,2980,0.007,0.7000000000000001,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-04,1130,NA,155.2,0.4000000000000001
male,CH,202205,95648,TRUE,1168133,0.474,47.4,4338203,2204.78,26926.66,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-05,-22540,-519.57,-19.1,-0.19999999999999574
female,CH,202205,104610,TRUE,1254422,0.519,51.9,4400588,2377.18,28505.78,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-05,-23816,-541.2,-18.5,0.19999999999999574
unknown,CH,202205,1410,TRUE,4390,0.007,0.7000000000000001,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-05,-448,NA,-24.1,0
male,CH,202206,71173,TRUE,1239306,0.471,47.099999999999994,4338203,1640.61,28567.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-06,-24475,-564.17,-25.6,-0.30000000000000426
female,CH,202206,79002,TRUE,1333424,0.522,52.2,4400588,1795.26,30301.04,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-06,-25608,-581.92,-24.5,0.30000000000000426
unknown,CH,202206,1086,TRUE,5476,0.007,0.7000000000000001,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-06,-324,NA,-23,0
male,CH,202207,51325,TRUE,1290631,0.467,46.7,4338203,1183.09,29750.36,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2022-07,-19848,-457.52,-27.9,-0.3999999999999915
